source,target,n,p,p_source,p_target,p_cond,weight
<https://www.wikidata.org/wiki/Q1406>,<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,1,8.216926869350862e-4,0.0838126540673788,8.216926869350862e-4,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q181596>,<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<https://www.wikidata.org/wiki/Q5652128>,<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm>,<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,1,8.216926869350862e-4,0.003286770747740345,8.216926869350862e-4,0.25,0.25
<https://agenabio.com/products/massarray-system>,<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://dceg.cancer.gov/tools/design/pga>,<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://gaow.github.io/genetic-analysis-software/1/2ld>,<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://gaow.github.io/genetic-analysis-software/c/clump>,<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q1406>,<https://agenabio.com/products/massarray-system>,1,8.216926869350862e-4,0.0838126540673788,8.216926869350862e-4,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q181596>,<https://agenabio.com/products/massarray-system>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<https://www.wikidata.org/wiki/Q5652128>,<https://agenabio.com/products/massarray-system>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm>,<https://agenabio.com/products/massarray-system>,1,8.216926869350862e-4,0.003286770747740345,8.216926869350862e-4,0.25,0.25
<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,<https://agenabio.com/products/massarray-system>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://dceg.cancer.gov/tools/design/pga>,<https://agenabio.com/products/massarray-system>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://gaow.github.io/genetic-analysis-software/1/2ld>,<https://agenabio.com/products/massarray-system>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://gaow.github.io/genetic-analysis-software/c/clump>,<https://agenabio.com/products/massarray-system>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q1406>,<https://dceg.cancer.gov/tools/design/pga>,1,8.216926869350862e-4,0.0838126540673788,8.216926869350862e-4,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q181596>,<https://dceg.cancer.gov/tools/design/pga>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<https://www.wikidata.org/wiki/Q5652128>,<https://dceg.cancer.gov/tools/design/pga>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm>,<https://dceg.cancer.gov/tools/design/pga>,1,8.216926869350862e-4,0.003286770747740345,8.216926869350862e-4,0.25,0.25
<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,<https://dceg.cancer.gov/tools/design/pga>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://agenabio.com/products/massarray-system>,<https://dceg.cancer.gov/tools/design/pga>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://gaow.github.io/genetic-analysis-software/1/2ld>,<https://dceg.cancer.gov/tools/design/pga>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://gaow.github.io/genetic-analysis-software/c/clump>,<https://dceg.cancer.gov/tools/design/pga>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q1406>,<https://gaow.github.io/genetic-analysis-software/1/2ld>,1,8.216926869350862e-4,0.0838126540673788,8.216926869350862e-4,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q181596>,<https://gaow.github.io/genetic-analysis-software/1/2ld>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<https://www.wikidata.org/wiki/Q5652128>,<https://gaow.github.io/genetic-analysis-software/1/2ld>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm>,<https://gaow.github.io/genetic-analysis-software/1/2ld>,1,8.216926869350862e-4,0.003286770747740345,8.216926869350862e-4,0.25,0.25
<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,<https://gaow.github.io/genetic-analysis-software/1/2ld>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://agenabio.com/products/massarray-system>,<https://gaow.github.io/genetic-analysis-software/1/2ld>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://dceg.cancer.gov/tools/design/pga>,<https://gaow.github.io/genetic-analysis-software/1/2ld>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://gaow.github.io/genetic-analysis-software/c/clump>,<https://gaow.github.io/genetic-analysis-software/1/2ld>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q1406>,<https://gaow.github.io/genetic-analysis-software/c/clump>,1,8.216926869350862e-4,0.0838126540673788,8.216926869350862e-4,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q181596>,<https://gaow.github.io/genetic-analysis-software/c/clump>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<https://www.wikidata.org/wiki/Q5652128>,<https://gaow.github.io/genetic-analysis-software/c/clump>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm>,<https://gaow.github.io/genetic-analysis-software/c/clump>,1,8.216926869350862e-4,0.003286770747740345,8.216926869350862e-4,0.25,0.25
<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,<https://gaow.github.io/genetic-analysis-software/c/clump>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://agenabio.com/products/massarray-system>,<https://gaow.github.io/genetic-analysis-software/c/clump>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://dceg.cancer.gov/tools/design/pga>,<https://gaow.github.io/genetic-analysis-software/c/clump>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://gaow.github.io/genetic-analysis-software/1/2ld>,<https://gaow.github.io/genetic-analysis-software/c/clump>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q8023586>,<https://cran.r-project.org/package=R2WinBUGS>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=R2WinBUGS>,<https://www.wikidata.org/wiki/Q8023586>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<https://cran.r-project.org/package=aLFQ>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q2086703>,<https://cran.r-project.org/package=aLFQ>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q206904>,<https://www.wikidata.org/wiki/Q2086703>,2,0.0016433853738701725,0.07641741988496302,0.0016433853738701725,0.021505376344086023,0.021505376344086023
<https://www.wikidata.org/wiki/Q364>,<https://www.wikidata.org/wiki/Q2086703>,1,8.216926869350862e-4,0.010682004930156122,0.0016433853738701725,0.07692307692307691,0.07692307692307691
<https://cran.r-project.org/package=aLFQ>,<https://www.wikidata.org/wiki/Q2086703>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://cran.r-project.org/package=dcGOR>,<https://www.wikidata.org/wiki/Q2086703>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q15777>,<http://www.cse.lehigh.edu/~chen/software.htm>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<https://www.wikidata.org/wiki/Q388>,<http://www.cse.lehigh.edu/~chen/software.htm>,1,8.216926869350862e-4,0.013968775677896467,8.216926869350862e-4,0.0588235294117647,0.0588235294117647
<https://www.wikidata.org/wiki/Q2407>,<http://www.cse.lehigh.edu/~chen/software.htm>,1,8.216926869350862e-4,0.012325390304026294,8.216926869350862e-4,0.06666666666666667,0.06666666666666667
<https://www.wikidata.org/wiki/Q178940>,<http://www.cse.lehigh.edu/~chen/software.htm>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q15777>,<https://www.wikidata.org/wiki/Q178940>,1,8.216926869350862e-4,0.005751848808545604,0.0016433853738701725,0.14285714285714285,0.14285714285714285
<https://www.wikidata.org/wiki/Q388>,<https://www.wikidata.org/wiki/Q178940>,1,8.216926869350862e-4,0.013968775677896467,0.0016433853738701725,0.0588235294117647,0.0588235294117647
<https://www.wikidata.org/wiki/Q1406>,<https://www.wikidata.org/wiki/Q178940>,1,8.216926869350862e-4,0.0838126540673788,0.0016433853738701725,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q14116>,<https://www.wikidata.org/wiki/Q178940>,1,8.216926869350862e-4,0.018898931799506986,0.0016433853738701725,0.04347826086956521,0.04347826086956521
<https://www.wikidata.org/wiki/Q2407>,<https://www.wikidata.org/wiki/Q178940>,2,0.0016433853738701725,0.012325390304026294,0.0016433853738701725,0.13333333333333333,0.13333333333333333
<http://www.cse.lehigh.edu/~chen/software.htm>,<https://www.wikidata.org/wiki/Q178940>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://github.com/MathCancer/PhysiCell>,<https://www.wikidata.org/wiki/Q178940>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q595758>,<https://www.wikidata.org/wiki/Q178940>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q388>,<http://pep2path.sourceforge.net/>,1,8.216926869350862e-4,0.013968775677896467,8.216926869350862e-4,0.0588235294117647,0.0588235294117647
<https://www.wikidata.org/wiki/Q1406>,<http://pep2path.sourceforge.net/>,1,8.216926869350862e-4,0.0838126540673788,8.216926869350862e-4,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q14116>,<http://pep2path.sourceforge.net/>,1,8.216926869350862e-4,0.018898931799506986,8.216926869350862e-4,0.04347826086956521,0.04347826086956521
<https://www.wikidata.org/wiki/Q28865>,<http://pep2path.sourceforge.net/>,1,8.216926869350862e-4,0.021364009860312245,8.216926869350862e-4,0.03846153846153846,0.03846153846153846
<https://www.wikidata.org/wiki/Q1204300>,<http://www.bristol.ac.uk/cmm/software/runmlwin>,2,0.0016433853738701725,0.1865242399342646,0.0016433853738701725,0.008810572687224669,0.008810572687224669
<https://www.wikidata.org/wiki/Q6716702>,<http://www.bristol.ac.uk/cmm/software/runmlwin>,2,0.0016433853738701725,0.0049301561216105174,0.0016433853738701725,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q181596>,<http://flash.lakeheadu.ca/~rrempel/ecology>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<https://www.wikidata.org/wiki/Q286820>,<http://flash.lakeheadu.ca/~rrempel/ecology>,1,8.216926869350862e-4,0.018077239112571898,8.216926869350862e-4,0.045454545454545456,0.045454545454545456
<https://www.wikidata.org/wiki/Q6715328>,<http://flash.lakeheadu.ca/~rrempel/ecology>,1,8.216926869350862e-4,0.008216926869350863,8.216926869350862e-4,0.09999999999999999,0.09999999999999999
<https://www.wikidata.org/wiki/Q631011>,<http://flash.lakeheadu.ca/~rrempel/ecology>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q181596>,<https://www.wikidata.org/wiki/Q631011>,2,0.0016433853738701725,0.3245686113393591,0.0016433853738701725,0.0050632911392405056,0.0050632911392405056
<https://www.wikidata.org/wiki/Q286820>,<https://www.wikidata.org/wiki/Q631011>,1,8.216926869350862e-4,0.018077239112571898,0.0016433853738701725,0.045454545454545456,0.045454545454545456
<https://www.wikidata.org/wiki/Q11272>,<https://www.wikidata.org/wiki/Q631011>,1,8.216926869350862e-4,0.056696795398520954,0.0016433853738701725,0.014492753623188404,0.014492753623188404
<https://www.wikidata.org/wiki/Q6715328>,<https://www.wikidata.org/wiki/Q631011>,1,8.216926869350862e-4,0.008216926869350863,0.0016433853738701725,0.09999999999999999,0.09999999999999999
<http://flash.lakeheadu.ca/~rrempel/ecology>,<https://www.wikidata.org/wiki/Q631011>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q1329181>,<https://www.wikidata.org/wiki/Q631011>,1,8.216926869350862e-4,0.0024650780608052587,0.0016433853738701725,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q1153889>,<https://www.wikidata.org/wiki/Q631011>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q28865>,<https://github.com/joblib/joblib>,1,8.216926869350862e-4,0.021364009860312245,8.216926869350862e-4,0.03846153846153846,0.03846153846153846
<http://hmmer.janelia.org/>,<https://github.com/joblib/joblib>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q11393>,<https://github.com/joblib/joblib>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://github.com/veg/idepi>,<https://github.com/joblib/joblib>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q1026367>,<https://github.com/joblib/joblib>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q4118434>,<https://github.com/joblib/joblib>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q28865>,<https://github.com/veg/idepi>,1,8.216926869350862e-4,0.021364009860312245,8.216926869350862e-4,0.03846153846153846,0.03846153846153846
<http://hmmer.janelia.org/>,<https://github.com/veg/idepi>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q11393>,<https://github.com/veg/idepi>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://github.com/joblib/joblib>,<https://github.com/veg/idepi>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q1026367>,<https://github.com/veg/idepi>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q4118434>,<https://github.com/veg/idepi>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q41566485>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,0.01972062448644207,0.0016433853738701725,0.041666666666666664,0.041666666666666664
<https://www.wikidata.org/wiki/Q28865>,<https://www.wikidata.org/wiki/Q1026367>,2,0.0016433853738701725,0.021364009860312245,0.0016433853738701725,0.07692307692307691,0.07692307692307691
<http://hmmer.janelia.org/>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,0.0016433853738701725,0.0016433853738701725,0.5,0.5
<https://www.wikidata.org/wiki/Q11393>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,0.0024650780608052587,0.0016433853738701725,0.3333333333333333,0.3333333333333333
<https://github.com/joblib/joblib>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://github.com/veg/idepi>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q4118434>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,0.0016433853738701725,0.0016433853738701725,0.5,0.5
<https://www.wikidata.org/wiki/Q23992212>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,0.0016433853738701725,0.0016433853738701725,0.5,0.5
<https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/FslView>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://pypi.org/project/nilearn>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.nitrc.org/projects/mricron>,<https://www.wikidata.org/wiki/Q1026367>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q28865>,<https://www.wikidata.org/wiki/Q4118434>,2,0.0016433853738701725,0.021364009860312245,0.0016433853738701725,0.07692307692307691,0.07692307692307691
<http://hmmer.janelia.org/>,<https://www.wikidata.org/wiki/Q4118434>,1,8.216926869350862e-4,0.0016433853738701725,0.0016433853738701725,0.5,0.5
<https://www.wikidata.org/wiki/Q2985668>,<https://www.wikidata.org/wiki/Q4118434>,1,8.216926869350862e-4,0.0024650780608052587,0.0016433853738701725,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q11393>,<https://www.wikidata.org/wiki/Q4118434>,1,8.216926869350862e-4,0.0024650780608052587,0.0016433853738701725,0.3333333333333333,0.3333333333333333
<https://github.com/joblib/joblib>,<https://www.wikidata.org/wiki/Q4118434>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://github.com/veg/idepi>,<https://www.wikidata.org/wiki/Q4118434>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q1026367>,<https://www.wikidata.org/wiki/Q4118434>,1,8.216926869350862e-4,0.0016433853738701725,0.0016433853738701725,0.5,0.5
<https://github.com/etal/cnvkit>,<https://www.wikidata.org/wiki/Q4118434>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q7314104>,<https://www.wikidata.org/wiki/Q4118434>,1,8.216926869350862e-4,8.216926869350862e-4,0.0016433853738701725,1,1
<https://www.wikidata.org/wiki/Q169478>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,0.09778142974527526,8.216926869350862e-4,0.008403361344537815,0.008403361344537815
<https://www.wikidata.org/wiki/Q181596>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDetrend.html>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dFWHMx.html>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dmaskave.html>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dttest++.html>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/waver.html>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/ANTsX/ANTs>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q4751099>,<http://www.vislab.ucl.ac.uk/cogent.php>,1,8.216926869350862e-4,0.004108463434675432,8.216926869350862e-4,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q169478>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,0.09778142974527526,8.216926869350862e-4,0.008403361344537815,0.008403361344537815
<https://www.wikidata.org/wiki/Q181596>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<http://www.vislab.ucl.ac.uk/cogent.php>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDetrend.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dFWHMx.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dmaskave.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dttest++.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/waver.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/ANTsX/ANTs>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q4751099>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,1,8.216926869350862e-4,0.004108463434675432,8.216926869350862e-4,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q169478>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,0.09778142974527526,8.216926869350862e-4,0.008403361344537815,0.008403361344537815
<https://www.wikidata.org/wiki/Q181596>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<http://www.vislab.ucl.ac.uk/cogent.php>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dClustSim.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDetrend.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dFWHMx.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dmaskave.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dttest++.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://afni.nimh.nih.gov/pub/dist/doc/program_help/waver.html>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/ANTsX/ANTs>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q4751099>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html>,1,8.216926869350862e-4,0.004108463434675432,8.216926869350862e-4,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q169478>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDetrend.html>,1,8.216926869350862e-4,0.09778142974527526,8.216926869350862e-4,0.008403361344537815,0.008403361344537815
<https://www.wikidata.org/wiki/Q181596>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDetrend.html>,1,8.216926869350862e-4,0.3245686113393591,8.216926869350862e-4,0.0025316455696202528,0.0025316455696202528
<http://www.vislab.ucl.ac.uk/cogent.php>,<https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDetrend.html>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
